,NUM_EJERC,NUM_DCMAT,COD_CL_OPERC,DSC_CL_OPERC,COD_CL_DCMAT,CL_DCREV,FCH_DCMAT,FCH_CONTB_DCMAT,NUM_DC_REF,TXT_CAB,TXT_CAB_AD,NUM_ENTREGA,NUM_DATO_COMEXT,COD_TRANSACC,USU_CREA,FCH_MODIF_DCMAT,NUM_POS_DCMAT,COD_CL_MOV,DSC_CL_MOV,COD_MAT,COD_CENTRO,COD_ALM,DSC_ALM,NUM_LOTE,COD_TIPO_STK,DSC_TIPO_STK,FLG_STK_ESP,NUM_CL_VAL,CTD_DCMAT,UM,COD_MAT_RECP,COD_CENTRO_RECP,COD_ALM_RECP,DSC_ALM_RECP,NUM_LOTE_RECP,NUM_CL_VAL_RECP,FLG_STK_ESP_RECP,NUM_COD_PROVEEDOR,NUM_COD_CLIENTE,NUM_PED_CLI,NUM_POS_PED_CLI,FLG_DEBHAB,COD_MON,IMP_MON_LOC,NUM_OC,NUM_POS_OC,NUM_EJERC_OC,FLG_ENTRG_FINAL,TXT_DET,COD_DEST_MERC,COD_SOC_CO,COD_CC,NUM_ORDEN,NUM_ACTFIJO,NUM_SUB_ACTFIJO,COD_SOC,NUM_RESERVA,NUM_POS_RESERVA,FLG_SAL_FIN_RESERVA,COD_CBENEFICIO,NUM_CTA_MAYOR,CTD_STK_ANT,IMP_STK_ANT,COD_EMPRESA
1432,2021,4900139199,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,261,SM PARA ORDEN,003-02980,CR01,A101,A.TINTORERÍA,0002154204, ,LIBRE UTILIZACIÓN, , ,5.344,KG,-, , ,, , , , , , ,0,H,PEN,70.55, ,0,0, , , ,CREY, ,036000171734, , ,REY1,6925794,1, ,0000103204,0071311100,38.579,509.32,1
1433,2021,4900139199,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,3,531,ENTRADA SUBPRODUCTO,012-00041,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.357,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,036000171734, , ,REY1,6925794,3, ,0000103201,0071221100,353.394,0.0,1
1434,2021,4900139199,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,4,531,ENTRADA SUBPRODUCTO,012-00043,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.08,KG,-, , ,, , , , , , ,0,S,PEN,0.01, ,0,0, , , ,CREY, ,036000171734, , ,REY1,6925794,4, ,0000103201,0071221100,349.343,35.82,1
1435,2021,4900139199,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,5,531,ENTRADA SUBPRODUCTO,012-00183,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,2.045,KG,-, , ,, , , , , , ,0,S,PEN,0.27, ,0,0, , , ,CREY, ,036000171734, , ,REY1,6925794,5, ,0000103201,0071221100,13187.932,1737.25,1
1436,2021,4900139200,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM PARA ORDEN,003-01439,CR01,A101,A.TINTORERÍA,0002174020, ,LIBRE UTILIZACIÓN, , ,7.18,KG,-, , ,, , , , , , ,0,S,PEN,97.64, ,0,0, , , ,CREY, ,033000249956, , ,REY1,0,0, ,0000103204,0071311100,748.275,10175.46,1
1437,2021,4900139201,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-00019,CR01,A101,A.TINTORERÍA,0002148664, ,LIBRE UTILIZACIÓN, , ,7.298,KG,-, , ,, , , , , , ,0,H,PEN,72.99, ,0,0, , , ,CREY, ,033000249956, , ,REY1,6923286,1, ,0000103204,0071311100,3971.466,39720.4,1
1438,2021,4900139201,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00029,CR01,A101,A.TINTORERÍA, , ,LIBRE UTILIZACIÓN, , ,0.118,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,033000249956, , ,REY1,6923286,2, ,0000103301,0071221100,382.028,0.0,1
1439,2021,4900139202,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM PARA ORDEN,003-01439,CR01,A101,A.TINTORERÍA,0002174020, ,LIBRE UTILIZACIÓN, , ,8.18,KG,-, , ,, , , , , , ,0,S,PEN,111.24, ,0,0, , , ,CREY, ,033000249956, , ,REY1,0,0, ,0000103204,0071311100,755.455,10273.1,1
1440,2021,4900139203,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-00019,CR01,A101,A.TINTORERÍA,0002148664, ,LIBRE UTILIZACIÓN, , ,8.315,KG,-, , ,, , , , , , ,0,H,PEN,83.16, ,0,0, , , ,CREY, ,033000249956, , ,REY1,6923286,1, ,0000103204,0071311100,3964.168,39647.41,1
1441,2021,4900139203,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00029,CR01,A101,A.TINTORERÍA, , ,LIBRE UTILIZACIÓN, , ,0.135,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,033000249956, , ,REY1,6923286,2, ,0000103301,0071221100,382.146,0.0,1
1442,2021,4900139204,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM PARA ORDEN,003-01439,CR01,A101,A.TINTORERÍA,0002174020, ,LIBRE UTILIZACIÓN, , ,6.95,KG,-, , ,, , , , , , ,0,S,PEN,94.51, ,0,0, , , ,CREY, ,033000249956, , ,REY1,0,0, ,0000103204,0071311100,763.635,10384.34,1
1443,2021,4900139205,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-00019,CR01,A101,A.TINTORERÍA,0002148664, ,LIBRE UTILIZACIÓN, , ,7.065,KG,-, , ,, , , , , , ,0,H,PEN,70.66, ,0,0, , , ,CREY, ,033000249956, , ,REY1,6923286,1, ,0000103204,0071311100,3955.853,39564.25,1
1444,2021,4900139205,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00029,CR01,A101,A.TINTORERÍA, , ,LIBRE UTILIZACIÓN, , ,0.114,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,033000249956, , ,REY1,6923286,2, ,0000103301,0071221100,382.281,0.0,1
1445,2021,4900139265,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,9,531,ENTRADA SUBPRODUCTO,012-00065,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.006,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,037000374473, , ,REY1,6923364,8, ,0000103201,0071221100,0.831,0.0,1
1446,2021,4900139266,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-25644,CR01,A105,A.PP CIERRES,0900852927, ,LIBRE UTILIZACIÓN,E,58,210.0,ST,-, , ,, , , , , , ,0,S,PEN,94.25, ,0,0, , , ,CREY, ,037000374581, , ,REY1,0,0, ,0000103201,0071111100,6510.0,2921.62,1
1447,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM PARA ORDEN,001-00292,CR01,A105,A.PP CIERRES,0002081676, ,LIBRE UTILIZACIÓN, , ,0.005,KG,-, , ,, , , , , , ,0,H,PEN,0.22, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,5, ,0000103101,0061211100,392.696,17145.35,1
1448,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,261,SM PARA ORDEN,003-00010,CR01,A103,A.PP LLAVES,0002161347, ,LIBRE UTILIZACIÓN, , ,216.0,PZA,-, , ,, , , , , , ,0,H,PEN,2.98, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,3, ,0000103204,0071311100,298310.0,4113.79,1
1449,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,3,261,SM ORDEN DSD.PEDCLIE,003-00133,CR01,A100,A.LLAVES ROTOP.,0900852930, ,LIBRE UTILIZACIÓN,E, ,211.0,PZA,-, , ,, , , , , , ,0,H,PEN,18.62, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,2, ,0000103204,0071311100,453255.775,39995.18,1
1450,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,4,531,ENTRADA SUBPRODUCTO,012-00057,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.089,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,6, ,0000103201,0071221100,151.25,0.0,1
1451,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,5,531,ENTRADA SUBPRODUCTO,012-00060,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.026,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,7, ,0000103201,0071221100,83.922,0.0,1
1452,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,6,531,ENTRADA SUBPRODUCTO,012-00062,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.007,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,8, ,0000103201,0071221100,3.054,0.0,1
1453,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,7,531,ENTRADA SUBPRODUCTO,012-00063,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.011,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,9, ,0000103201,0071221100,37.3,0.0,1
1454,2021,4900139267,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,8,531,ENTRADA SUBPRODUCTO,012-00065,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.002,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,037000374581, , ,REY1,6924567,10, ,0000103201,0071221100,0.837,0.0,1
1455,2021,4900139268,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-00512,CR01,A102,A.TEXTIL,0900799380, ,LIBRE UTILIZACIÓN,E, ,1000.0,M,-, , ,, , , , , , ,0,S,PEN,167.79, ,0,0,X, , ,CREY, ,038000053507, , ,REY1,0,0, ,0000103202,0071111100,33419.06,5607.55,1
1456,2021,4900139269,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM ORDEN DSD.PEDCLIE,003-06417,CR01,A101,A.TINTORERÍA,0900799381, ,LIBRE UTILIZACIÓN,E, ,1.503,KG,-, , ,, , , , , , ,0,H,PEN,84.23, ,0,0, , , ,CREY, ,038000053507, , ,REY1,6918487,2, ,0000103204,0071311100,173.963,9749.67,1
1457,2021,4900139269,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,531,ENTRADA SUBPRODUCTO,012-00076,CR01,A102,A.TEXTIL, , ,LIBRE UTILIZACIÓN, , ,0.022,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,038000053507, , ,REY1,6918487,1, ,0000103202,0071221100,17.845,0.0,1
1458,2021,4900139270,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-25397,CR01,A107,A.ETIQUETAS,0900851733, ,LIBRE UTILIZACIÓN,E, ,1700.0,ST,-, , ,, , , , , , ,0,S,PEN,18.13, ,0,0,X, , ,CREY, ,039000150299, , ,REY1,0,0, ,0000103203,0071111100,0.0,0.0,1
1459,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM PARA ORDEN,001-00070,CR01,A107,A.ETIQUETAS,0002153051, ,LIBRE UTILIZACIÓN, , ,0.003,KG,-, , ,, , , , , , ,0,H,PEN,0.01, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,2, ,0000103101,0061211100,43885.086,210191.23,1
1460,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,261,SM PARA ORDEN,003-00389,CR01,A102,A.TEXTIL,0002119554, ,LIBRE UTILIZACIÓN, , ,0.152,KG,-, , ,, , , , , , ,0,H,PEN,6.49, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,1, ,0000103302,0071311100,2127.149,90805.75,1
1461,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,3,531,ENTRADA SUBPRODUCTO,012-00067,CR01,A107,A.ETIQUETAS, , ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,3, ,0000103203,0071221100,2.359,0.1,1
1462,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,4,531,ENTRADA SUBPRODUCTO,012-00068,CR01,A107,A.ETIQUETAS, , ,LIBRE UTILIZACIÓN, , ,0.005,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,4, ,0000103203,0071221100,12.784,0.0,1
1463,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,5,531,ENTRADA SUBPRODUCTO,012-00069,CR01,A107,A.ETIQUETAS, , ,LIBRE UTILIZACIÓN, , ,0.002,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,5, ,0000103203,0071221100,5.921,0.0,1
1464,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,6,531,ENTRADA SUBPRODUCTO,012-00070,CR01,A107,A.ETIQUETAS, , ,LIBRE UTILIZACIÓN, , ,0.003,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,6, ,0000103203,0071221100,9.135,0.0,1
1465,2021,4900139271,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,7,531,ENTRADA SUBPRODUCTO,012-00071,CR01,A107,A.ETIQUETAS, , ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,039000150299, , ,REY1,6919520,7, ,0000103203,0071221100,3.624,0.0,1
1466,2021,4900138866,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,5,531,ENTRADA SUBPRODUCTO,012-00040,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.001,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,035000529848, , ,REY1,6926609,3, ,0000103201,0071221100,17.383,8.67,1
1467,2021,4900138867,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-00034,CR01,A105,A.PP CIERRES,0900830858, ,LIBRE UTILIZACIÓN,E,15,468.0,ST,-, , ,, , , , , , ,0,S,PEN,141.49, ,0,0,X, , ,CREY, ,035000529858, , ,REY1,0,0, ,0000103201,0071111100,776.0,234.6,1
1468,2021,4900138868,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-00068,CR01,A105,A.PP CIERRES,0900059680, ,LIBRE UTILIZACIÓN,E,75,660.0,ST,-, , ,, , , , , , ,0,S,PEN,451.57, ,0,0, , , ,CREY, ,036000171014, , ,REY1,0,0, ,0000103201,0071111100,142424.0,97445.18,1
1469,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,261,SM PARA ORDEN,001-00278,CR01,A105,A.PP CIERRES,0002157588, ,LIBRE UTILIZACIÓN, , ,0.564,KG,-, , ,, , , , , , ,0,H,PEN,3.74, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,1, ,0000103101,0061211100,30985.06,205212.08,1
1470,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,2,261,SM PARA ORDEN,003-04256,CR01,A100,A.LLAVES ROTOP.,0002175283, ,LIBRE UTILIZACIÓN, , ,666.0,PZA,-, , ,, , , , , , ,0,H,PEN,63.29, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,6, ,0000103204,0071311100,1711.0,162.6,1
1471,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,3,261,SM PARA ORDEN,003-14924,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,13.233,KG,-, , ,, , , , , , ,0,H,PEN,170.17, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,7, ,0000103204,0071311100,16.975,218.29,1
1472,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,4,531,ENTRADA SUBPRODUCTO,012-00041,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.031,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,2, ,0000103201,0071221100,351.922,0.0,1
1473,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,5,531,ENTRADA SUBPRODUCTO,012-00043,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.026,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,3, ,0000103201,0071221100,348.853,35.79,1
1474,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,6,531,ENTRADA SUBPRODUCTO,012-00045,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.729,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,4, ,0000103201,0071221100,579.167,0.0,1
1475,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,7,531,ENTRADA SUBPRODUCTO,012-00048,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.027,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,5, ,0000103201,0071221100,2.704,0.0,1
1476,2021,4900138869,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,8,531,ENTRADA SUBPRODUCTO,012-00183,CR01,A105,A.PP CIERRES, , ,LIBRE UTILIZACIÓN, , ,0.129,KG,-, , ,, , , , , , ,0,S,PEN,0.02, ,0,0, , , ,CREY, ,036000171014, , ,REY1,6891921,8, ,0000103201,0071221100,13179.922,1736.2,1
1477,2021,5000001090,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,GR:001-085695, , , , ,MIGO_GR,ALMREPUEST01,0,1,101,EM ENTR.MERCANCÍAS,007-01489,CR01,A003,ALM.REPUESTOS, , ,LIBRE UTILIZACIÓN, , ,6.0,PZA,-, , ,, , , ,0000000079, , ,0,S,PEN,45.72,4500085560,310,2021,X, , ,CREY, , , , ,REY1,0,0, ,0000103101, ,0.0,0.0,1
1478,2021,5000001090,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,GR:001-085695, , , , ,MIGO_GR,ALMREPUEST01,0,2,101,EM ENTR.MERCANCÍAS,007-01550,CR01,A003,ALM.REPUESTOS, , ,LIBRE UTILIZACIÓN, , ,5.0,PZA,-, , ,, , , ,0000000079, , ,0,S,PEN,9.5,4500085560,360,2021, , , ,CREY, , , , ,REY1,0,0, ,0000103101, ,3.0,5.7,1
1479,2021,5000001090,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,GR:001-085695, , , , ,MIGO_GR,ALMREPUEST01,0,3,101,EM ENTR.MERCANCÍAS,007-02417,CR01,A003,ALM.REPUESTOS, , ,LIBRE UTILIZACIÓN, , ,11.0,PZA,-, , ,, , , ,0000000079, , ,0,S,PEN,1591.43,4500085560,400,2021,X, , ,CREY, , , , ,REY1,0,0, ,0000103101, ,0.0,0.0,1
1480,2021,5000001090,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,GR:001-085695, , , , ,MIGO_GR,ALMREPUEST01,0,4,101,EM ENTR.MERCANCÍAS,009-00306,CR01,A003,ALM.REPUESTOS, , ,LIBRE UTILIZACIÓN, , ,20.0,PZA,-, , ,, , , ,0000000079, , ,0,S,PEN,482.0,4500085560,500,2021, , , ,CREY, , , , ,REY1,0,0, ,0000103101, ,17.0,409.7,1
1481,2021,5000001090,WE,ENTRADA MERCANCÍAS PEDIDO,WE,PR,20210223,20210223,GR:001-085695, , , , ,MIGO_GR,ALMREPUEST01,0,5,101,EM ENTR.MERCANCÍAS,011-00312,CR01,A003,ALM.REPUESTOS, , ,LIBRE UTILIZACIÓN, , ,200.0,M,-, , ,, , , ,0000000079, , ,0,S,PEN,76.0,4500085560,590,2021, , , ,CREY, , , , ,REY1,0,0, ,0000103101, ,150.0,57.0,1
1482,2021,4900138870,WA,SM / TRASPASO,WA,PR,20210223,20210223, , , , , ,MB26,ALMACENMT,0,1,201,SM PARA CENTRO COSTE,018-00017,CR01,A001,ALM.MP E INSUMO, , ,LIBRE UTILIZACIÓN, , ,60.0,ST,-,CR01, ,, , , , , , ,0,H,PEN,3780.0, ,0,0, ,ok,072648,CREY,1144010015, , , ,REY1,6930710,1, ,0000103101,0061421100,60.0,3780.0,1
1483,2021,4900138871,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-13023,CR01,A102,A.TEXTIL,0002161742, ,LIBRE UTILIZACIÓN,E, ,7.74,KG,-, , ,, , , , , , ,0,S,PEN,113.0, ,0,0,X, , ,CREY, ,031000133839, , ,REY1,0,0, ,0000103302,0071311100,664.809,9706.21,1
1484,2021,4900138872,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,261,SM PARA ORDEN,003-01297,CR01,A102,A.TEXTIL,0002163052, ,LIBRE UTILIZACIÓN, , ,7.934,KG,-, , ,, , , , , , ,0,H,PEN,111.99, ,0,0, , , ,CREY, ,031000133839, , ,REY1,6895311,1, ,0000103302,0071311100,1588.123,22415.83,1
1485,2021,4900138872,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00007,CR01,A102,A.TEXTIL, , ,LIBRE UTILIZACIÓN, , ,0.193,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,031000133839, , ,REY1,6895311,2, ,0000103302,0071221100,126.715,0.0,1
1486,2021,4900138883,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,2,531,ENTRADA SUBPRODUCTO,012-00188,CR01,A102,A.TEXTIL, , ,LIBRE UTILIZACIÓN, , ,0.628,KG,-, , ,, , , , , , ,0,S,PEN,0.0, ,0,0, , , ,CREY, ,031000134293, , ,REY1,6913738,2, ,0000103302,0071221100,109.069,0.0,1
1487,2021,4900138884,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRJOB,0,1,101,EM P.STK.PED.CLIENTE,004-00038,CR01,A105,A.PP CIERRES,0900087711, ,LIBRE UTILIZACIÓN,E,20,2500.0,ST,-, , ,, , , , , , ,0,S,PEN,787.42, ,0,0, , , ,CREY, ,035000527175, , ,REY1,0,0, ,0000103201,0071111100,9956.0,3135.81,1
1488,2021,4900138885,WR,MOVIMIENTO MCÍAS.P.NOTIFICACIÓN,WA,PR,20210223,20210223, , , , , ,COGI,USRINTERFAZ,0,1,101,EM P.STK.PED.CLIENTE,003-00291,CR01,A102,A.TEXTIL,0002176660, ,LIBRE UTILIZACIÓN,E, ,18.76,KG,-, , ,, , , , , , ,0,S,PEN,323.46, ,0,0, , , ,CREY, ,031000135163, , ,REY1,0,0, ,0000103302,0071311100,78.736,1357.56,1
